account,date,total_pnl,total_volume,total_fee,trade_count,buy_count,sell_count,avg_exec_price,coins_traded,net_pnl,buy_ratio,fg_value,fg_label,net_pnl_outlier,total_volume_outlier,net_pnl_w,total_volume_w,fg_7d_ma,fg_14d_ma,fg_delta,fg_momentum,is_extreme_fear,is_extreme_greed,is_win,pnl_per_trade,avg_trade_size,bias,is_contrarian,log_volume,pnl_tier,trader_tier_x,acct_win_rate_x,acct_contrarian_rate_x,acct_pnl_per_trade_x,trader_tier_y,acct_win_rate_y,acct_contrarian_rate_y,acct_pnl_per_trade_y
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-27,20428.824,53883.240000000005,5.388315,23,23,0,0.7473886956521739,1,20423.435685,1.0,71.0,Greed,True,False,20423.435685,53883.240000000005,75.57,74.43,-2.0,-1.0,0,0,1,887.9755,2342.75,Bullish,0,10.894593320820862,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-31,0.0,96930.53,9.693017,61,0,61,0.7974704918032788,1,-9.693017,0.0,76.0,Extreme Greed,False,False,-9.693017,96930.53,72.71,74.93,6.0,1.0,0,0,0,-0.1589,1589.03,Bearish,1,11.481760131948894,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-03,160022.950826,223835.22,37.896369,69,69,0,0.5598533333333333,1,159985.05445700002,1.0,44.0,Fear,True,False,110634.30732992075,223835.22,66.0,70.79,-16.0,-1.0,0,0,1,2318.624,3243.99,Bullish,1,12.318669902694532,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-04,0.0,68000.0,6.8,18,0,18,0.68,1,-6.8,0.0,72.0,Greed,False,False,-6.8,68000.0,66.0,70.5,28.0,1.0,0,0,0,-0.3778,3777.78,Bearish,1,11.127277689932466,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-06,-24500.0,239500.0,39.61807,13,12,1,13.01153846153846,1,-24539.61807,0.9231,49.0,Neutral,True,False,-21681.35819325,239500.0,60.43,66.5,-5.0,1.0,0,0,0,-1887.6629,18423.08,Bullish,0,12.386312871189734,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-09,0.0,1877.44,0.187741,3,0,3,0.52151,1,-0.187741,0.0,46.0,Neutral,False,False,-0.187741,1877.44,50.43,60.14,2.0,-1.0,0,0,0,-0.0626,625.81,Bearish,0,7.538196924125958,Lower-Mid,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-10,0.0,13009.77,2.248304,22,0,22,0.4890531818181818,1,-2.248304,0.0,43.0,Fear,False,False,-2.248304,13009.77,50.29,58.14,-3.0,-1.0,0,0,0,-0.1022,591.35,Bearish,0,9.473532754997295,Lower-Mid,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-15,0.0,3221.76,0.322175,4,0,4,0.48086,1,-0.322175,0.0,50.0,Neutral,False,False,-0.322175,3221.76,47.14,49.79,2.0,1.0,0,0,0,-0.0805,805.44,Bearish,0,8.077993414258437,Lower-Mid,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-21,0.0,154282.11,34.823728,33,6,27,17856.252424242422,3,-34.823728,0.1818,55.0,Greed,False,False,-34.823728,154282.11,50.0,48.14,6.0,1.0,0,0,0,-1.0553,4675.22,Bearish,1,11.946544570272996,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-22,15074.26913,1033230.62,277.136234,138,86,52,7485.992470144928,6,14797.132896,0.6232,49.0,Neutral,True,True,14797.132896,1033230.62,49.86,48.5,-6.0,1.0,0,0,1,107.2256,7487.18,Neutral,0,13.848201943684428,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-23,0.0,182667.63,18.266739,73,0,73,345.84590410958907,7,-18.266739,0.0,50.0,Neutral,False,False,-18.266739,182667.63,49.29,48.79,1.0,1.0,0,0,0,-0.2502,2502.3,Bearish,0,12.115429025379465,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-24,0.0,50291.94,15.90296199,28,1,27,1.2485616428571429,5,-15.90296199,0.0357,49.0,Neutral,False,False,-15.90296199,50291.94,49.0,49.21,-1.0,-1.0,0,0,0,-0.568,1796.14,Bearish,0,10.825619988383863,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-25,3859.44,61075.18,13.28893,28,17,11,1.2405814285714285,4,3846.15107,0.6071,25.0,Fear,False,False,3846.15107,61075.18,45.86,47.64,-24.0,-1.0,0,0,1,137.3625,2181.26,Neutral,1,11.019877216446876,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-26,-871.1949999999999,152012.64,44.219407,42,6,36,14714.576773809524,3,-915.414407,0.1429,21.0,Extreme Fear,False,False,-915.414407,152012.64,42.57,45.86,-4.0,-1.0,0,0,0,-21.7956,3619.35,Bearish,0,11.931725532644409,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-27,-48309.11776,797335.18,182.412908,90,5,85,28260.186283555555,6,-48491.530668,0.0556,10.0,Extreme Fear,True,False,-21681.35819325,797335.18,37.0,43.0,-11.0,-1.0,1,0,0,-538.7948,8859.28,Bearish,0,13.58903167561229,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-28,67673.757678,486744.98,159.317972,59,59,0,3093.1586123728816,5,67514.43970599999,1.0,16.0,Extreme Fear,True,False,67514.43970599999,486744.98,31.43,40.71,6.0,-1.0,1,0,1,1144.3125,8249.91,Bullish,1,13.095497664340558,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-02,-2632.65866,1026164.57,359.157571,84,84,0,14075.638333333334,3,-2991.816231,1.0,26.0,Fear,False,True,-2991.816231,1026164.57,23.86,36.57,6.0,1.0,0,0,0,-35.6169,12216.24,Bullish,1,13.841339665962431,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-03,57561.35367,1171195.52,310.633142,136,75,61,11102.16630625,5,57250.720528,0.5515,33.0,Fear,True,True,57250.720528,1171195.52,21.57,35.29,7.0,1.0,0,0,1,420.9612,8611.73,Neutral,0,13.973536450873294,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-04,0.0,172000.0,8.6,2,2,0,86000.0,1,-8.6,1.0,15.0,Extreme Fear,False,False,-8.6,172000.0,20.14,33.0,-18.0,-1.0,1,0,0,-4.3,86000.0,Bullish,1,12.055255569732177,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-05,3677.4,179000.0,8.949995000000001,8,0,8,89500.0,1,3668.450005,0.0,20.0,Extreme Fear,False,False,3668.450005,179000.0,20.0,31.29,5.0,-1.0,1,0,1,458.5563,22375.0,Bearish,0,12.095146671399466,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-06,0.0,38934.55,5.201155,16,3,13,16955.45185,2,-5.201155,0.1875,25.0,Fear,False,False,-5.201155,38934.55,22.14,29.57,5.0,-1.0,0,0,0,-0.3251,2433.41,Bearish,0,10.569662994018929,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-07,43861.966536,1463931.81,420.773182,147,116,31,18162.8879492517,7,43441.193354,0.7891,34.0,Fear,True,True,43441.193354,1463931.81,24.71,28.07,9.0,1.0,0,0,1,295.5183,9958.72,Bullish,1,14.196637077641451,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-08,5836.8743,47463.53,6.596844000000001,36,36,0,21.018383333333336,2,5830.277456000001,1.0,28.0,Fear,False,False,5830.277456000001,47463.53,25.86,26.57,-6.0,1.0,0,0,1,161.9522,1318.43,Bullish,1,10.767737974233796,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-11,0.0,32137.2,1.606857,7,0,7,5.3562,1,-1.606857,0.0,24.0,Extreme Fear,False,False,-1.606857,32137.2,25.43,22.79,4.0,-1.0,0,0,0,-0.2296,4591.03,Bearish,0,10.377800632744947,Lower-Mid,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-12,-15387.62119,1407520.53,297.786141,57,47,10,82939.59649122808,1,-15685.407331,0.8246,34.0,Fear,True,True,-15685.407331,1407520.53,27.43,23.71,10.0,1.0,0,0,0,-275.1826,24693.34,Bullish,1,14.157340935504212,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-18,-120.432,474916.19,105.245665,27,17,10,51883.37407407408,2,-225.677665,0.6296,34.0,Fear,False,False,-225.677665,474916.19,35.43,30.43,2.0,-1.0,0,0,0,-8.3584,17589.49,Neutral,1,13.07089573097624,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-19,0.0,114771.87,13.053278,26,18,8,58015.28309115384,2,-13.053278,0.6923,32.0,Fear,False,False,-13.053278,114771.87,35.14,31.29,-2.0,1.0,0,0,0,-0.502,4414.3,Bullish,1,11.650710410896865,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-26,0.0,98381.35,5.379657440000001,3,2,1,14.033333333333331,2,-5.379657440000001,0.6667,47.0,Neutral,False,False,-5.379657440000001,98381.35,40.0,37.57,1.0,1.0,0,0,0,-1.7932,32793.78,Bullish,0,11.496616697032938,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-27,0.0,521099.96,52.109989,21,21,0,86850.0,1,-52.109989,1.0,40.0,Fear,False,False,-52.109989,521099.96,38.71,37.21,-7.0,-1.0,0,0,0,-2.4814,24814.28,Bullish,1,13.163699083152373,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-31,-8320.5,416000.0,41.599999,3,0,3,83200.0,1,-8362.099999,0.0,34.0,Fear,True,False,-8362.099999,416000.0,38.43,37.29,2.0,-1.0,0,0,0,-2787.3667,138666.67,Bearish,0,12.938442943086665,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-01,-9311.892185,157040.91,35.276799,28,20,8,0.5228221428571429,1,-9347.168984,0.7143,34.0,Fear,True,False,-9347.168984,157040.91,36.71,37.29,0.0,1.0,0,0,0,-333.8275,5608.6,Bullish,1,11.964267991382748,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-02,2676.6850000000004,186250.28,18.62502,66,0,66,79935.17406060606,2,2658.0599800000005,0.0,44.0,Fear,False,False,2658.0599800000005,186250.28,36.29,38.14,10.0,1.0,0,0,1,40.2736,2821.97,Bearish,0,12.134852008701412,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-03,-5862.0887760000005,84612.07,29.614225,12,12,0,0.5640125,1,-5891.703001000001,1.0,25.0,Fear,True,False,-5891.703001000001,84612.07,34.14,36.43,-19.0,-1.0,0,0,0,-490.9753,7051.01,Bullish,1,11.345844025387466,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-04,-43753.361578,719162.6599999999,148.694024,132,24,108,11653.389846439391,6,-43902.05560199999,0.1818,28.0,Fear,True,False,-21681.35819325,719162.6599999999,31.86,36.21,3.0,-1.0,0,0,0,-332.5913,5448.2,Bearish,0,13.485844232498097,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-07,51942.142881,1685695.88,312.592923,108,57,51,20894.08353824074,3,51629.549958,0.5278,23.0,Extreme Fear,True,True,51629.549958,1685695.88,31.14,34.79,-11.0,-1.0,0,0,1,478.0514,15608.3,Neutral,0,14.337689614903544,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-09,-36400.46439,371238.03,129.933272,71,71,0,25063.44176478873,2,-36530.397662,1.0,18.0,Extreme Fear,True,False,-21681.35819325,371238.03,26.0,31.14,-6.0,-1.0,1,0,0,-514.5126,5228.7,Bullish,1,12.824601419840922,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-10,19858.73334,266960.03,13.347951,130,28,102,64569.33910769232,2,19845.385389,0.2154,39.0,Fear,True,False,19845.385389,266960.03,28.0,31.07,21.0,1.0,0,0,1,152.6568,2053.54,Bearish,0,12.494857971673731,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-12,0.0,1273767.04,382.130098,24,24,0,84917.16666666667,1,-382.130098,1.0,43.0,Fear,False,True,-382.130098,1273767.04,29.43,30.93,18.0,1.0,0,0,0,-15.9221,53073.63,Bullish,1,14.057490026323586,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-13,32724.19729,871803.0499999999,235.562431,35,0,35,75667.24861371428,2,32488.634859,0.0,45.0,Neutral,True,False,32488.634859,871803.0499999999,31.0,31.86,2.0,1.0,0,0,1,928.2467,24908.66,Bearish,0,13.678319964336547,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-14,0.0,50237.11,2.511831,51,47,4,78056.88721568628,2,-2.511831,0.9216,31.0,Fear,False,False,-2.511831,50237.11,32.14,31.64,-14.0,1.0,0,0,0,-0.0493,985.04,Bullish,1,10.8245291810077,Lower-Mid,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-15,18951.678454,622637.68,59.744277,27,0,27,84672.5925925926,1,18891.934177,0.0,38.0,Fear,True,False,18891.934177,622637.68,34.14,31.93,7.0,-1.0,0,0,1,699.7013,23060.65,Bearish,0,13.341721661625883,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-16,9556.6,255891.99,12.794597,15,0,15,85344.73333333334,1,9543.805403,0.0,29.0,Fear,True,False,9543.805403,255891.99,35.71,30.86,-9.0,-1.0,0,0,1,636.2537,17059.47,Bearish,0,12.45251462825958,Top 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-17,0.0,11950.72,0.597532,11,0,11,0.136,1,-0.597532,0.0,30.0,Fear,False,False,-0.597532,11950.72,34.43,31.21,1.0,-1.0,0,0,0,-0.0543,1086.43,Bearish,0,9.388630480056682,Lower-Mid,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-19,0.0,104360.03,5.217992,13,0,13,77.73846153846155,2,-5.217992,0.0,32.0,Fear,False,False,-5.217992,104360.03,34.0,31.71,-1.0,1.0,0,0,0,-0.4014,8027.69,Bearish,0,11.55561160888383,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-23,-2993.575225,52313.89,9.531647,34,14,20,0.7609311764705882,1,-3003.106872,0.4118,72.0,Greed,False,False,-3003.106872,52313.89,41.43,38.57,25.0,1.0,0,0,0,-88.3267,1538.64,Neutral,0,10.865036313165513,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-05-01,-113601.020138,1935050.26,677.267526,116,76,40,1798.6525862068966,1,-114278.287664,0.6552,53.0,Neutral,True,True,-21681.35819325,1935050.26,58.43,52.29,-3.0,-1.0,0,0,0,-985.1577,16681.47,Bullish,0,14.475644375051212,Bottom 25%,Break-even,0.2687,0.5224,81.691,Break-even,0.2687,0.5224,81.691
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-08,15206.395076,312936.53,26.747257,92,15,77,316.83525000000003,2,15179.647819,0.163,79.0,Extreme Greed,True,False,15179.647819,312936.53,77.71,78.57,4.0,-1.0,0,0,1,164.9962,3401.48,Bearish,1,12.653758864938084,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-09,2397.068675,446232.75,50.14075456,143,134,9,45.65516083916084,2,2346.92792044,0.9371,78.0,Extreme Greed,False,False,2346.92792044,446232.75,77.43,78.29,-1.0,1.0,0,0,1,16.4121,3120.51,Bullish,0,13.008598196847133,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-10,26600.990442,1726078.07,116.25613018,928,220,708,13.76732974137931,1,26484.73431182,0.2371,78.0,Extreme Greed,True,True,26484.73431182,1726078.07,77.71,78.21,0.0,1.0,0,0,1,28.5396,1860.0,Bearish,1,14.361362960700198,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-11,24663.690943,639969.74,28.83121716,530,11,519,13.995509433962264,1,24634.85972584,0.0208,74.0,Greed,True,False,24634.85972584,639969.74,77.14,78.14,-4.0,-1.0,0,0,1,46.4809,1207.49,Bearish,1,13.36917773554072,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-12,130826.491662,2702869.34,294.08469282,1041,167,874,169.55755619596542,3,130532.40696918,0.1604,83.0,Extreme Greed,True,True,110634.30732992075,2702869.34,77.0,78.57,9.0,1.0,0,1,1,125.3914,2596.42,Bearish,1,14.80982485518462,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-13,9405.233313,748633.37,19.27604387,277,208,69,31.65601444043321,2,9385.95726913,0.7509,76.0,Extreme Greed,True,False,9385.95726913,748633.37,77.57,78.43,-7.0,-1.0,0,0,1,33.8843,2702.65,Bullish,0,13.526005985768283,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-14,1294.450646,434223.6,8.86491787,70,66,4,20.276442857142857,1,1285.58572813,0.9429,83.0,Extreme Greed,False,False,1285.58572813,434223.6,78.71,78.36,7.0,1.0,0,1,1,18.3655,6203.19,Bullish,0,12.981317190740373,Upper-Mid,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-15,1703.2571850000002,20046.050000000003,0.62289883,9,7,2,24.15755555555556,1,1702.6342861700002,0.7778,80.0,Extreme Greed,False,False,1702.6342861700002,20046.050000000003,78.86,78.29,-3.0,-1.0,0,1,1,189.1816,2227.34,Bullish,0,9.90583728974014,Upper-Mid,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-16,126852.290809,1002164.78,53.01264697,245,129,116,26.14576326530612,1,126799.27816203,0.5265,83.0,Extreme Greed,True,True,110634.30732992075,1002164.78,79.57,78.5,3.0,1.0,0,1,1,517.5481,4090.47,Neutral,0,13.81767399604355,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-17,128648.384642,1455099.87,171.85723001,476,207,269,28.451657563025208,1,128476.52741199,0.4349,87.0,Extreme Greed,True,True,110634.30732992075,1455099.87,80.86,79.29,4.0,1.0,0,1,1,269.9087,3056.93,Neutral,0,14.190585782645243,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-18,2139.192941,779519.24,30.0033153,342,107,235,25.12962865497076,1,2109.1896257,0.3129,81.0,Extreme Greed,False,False,2109.1896257,779519.24,81.86,79.5,-6.0,1.0,0,1,1,6.1672,2279.3,Bearish,1,13.566433932505285,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-19,27888.195088,4717265.91,447.38810641,2076,499,1577,25.42691522157996,1,27440.80698159,0.2404,75.0,Extreme Greed,True,True,27440.80698159,4717265.91,80.71,78.86,-6.0,-1.0,0,0,1,13.2181,2272.29,Bearish,1,15.366740145359207,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-20,139628.47633,3672803.24,220.44750733,1259,519,740,28.705169181890387,1,139408.02882267,0.4122,74.0,Greed,True,True,110634.30732992075,3672803.24,80.43,79.0,-1.0,-1.0,0,0,1,110.7292,2917.24,Neutral,0,15.116466026349068,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-21,103460.844587,2553922.63,236.61668118,805,252,553,280.5225155279503,2,103224.22790582,0.313,73.0,Greed,True,True,103224.22790582,2553922.63,79.0,78.86,-1.0,-1.0,0,0,1,128.2289,3172.57,Bearish,1,14.753141413013214,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-22,19694.301887,547876.73,14.59925609,108,27,81,33.415740740740745,1,19679.70263091,0.25,73.0,Greed,True,False,19679.70263091,547876.73,78.0,78.43,0.0,-1.0,0,0,1,182.2195,5072.93,Bearish,1,13.213807420597128,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-23,-76194.26162399999,4858081.91,793.25867561,1482,524,958,143.72883512308368,13,-76987.52029961,0.3536,70.0,Greed,True,True,-21681.35819325,4858081.91,76.14,77.86,-3.0,-1.0,0,0,0,-51.9484,3278.06,Neutral,1,15.396154455092733,Bottom 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-24,-5527.285214,283691.67,49.82744987,81,41,40,863.4032541779012,12,-5577.112663870001,0.5062,73.0,Greed,True,False,-5577.112663870001,283691.67,74.14,77.5,3.0,0.0,0,0,0,-68.8532,3502.37,Neutral,0,12.555646783311238,Bottom 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-25,-1059.724367,180715.88,22.30132625,35,32,3,27.036371428571428,1,-1082.02569325,0.9143,73.0,Greed,False,False,-1082.02569325,180715.88,73.0,77.43,0.0,0.0,0,0,0,-30.915,5163.31,Bullish,0,12.104686886716626,Bottom 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-26,3103.720794,1411948.76,316.42639972,337,150,187,420.6188575667656,2,2787.29439428,0.4451,79.0,Extreme Greed,False,True,2787.29439428,1411948.76,73.57,77.14,6.0,1.0,0,0,1,8.2709,4189.76,Neutral,0,14.16048211566577,Top 25%,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-27,0.0,0.06,0.0,1,0,1,27.215,1,0.0,0.0,74.0,Greed,False,False,0.0,0.6139,73.57,77.0,-5.0,1.0,0,0,0,0.0,0.06,Bearish,1,0.05826890812397577,Lower-Mid,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-10,0.0,5999.62,0.0302189,2,2,0,19.855,1,-0.0302189,1.0,50.0,Neutral,False,False,-0.0302189,5999.62,69.71,69.43,-19.0,-1.0,0,0,0,-0.0151,2999.81,Bullish,0,8.699618076205004,Lower-Mid,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-11,65.42769200000001,10489.07,0.29955384,9,7,2,20.285555555555558,1,65.12813816,0.7778,69.0,Greed,False,False,65.12813816,10489.07,69.14,69.21,19.0,-1.0,0,0,1,7.2365,1165.45,Bullish,0,9.258184374390003,Lower-Mid,Profitable,0.7939,0.2519,20.474,Profitable,0.7939,0.2519,20.474
