timestamp,value,classification,date
1703827800,65,Greed,2023-12-29
1703914200,68,Greed,2023-12-30
1704000600,67,Greed,2023-12-31
1704087000,65,Greed,2024-01-01
1704173400,71,Greed,2024-01-02
1704259800,70,Greed,2024-01-03
1704346200,68,Greed,2024-01-04
1704432600,72,Greed,2024-01-05
1704519000,70,Greed,2024-01-06
1704605400,71,Greed,2024-01-07
1704691800,71,Greed,2024-01-08
1704778200,76,Extreme Greed,2024-01-09
1704864600,73,Greed,2024-01-10
1704951000,76,Extreme Greed,2024-01-11
1705037400,71,Greed,2024-01-12
1705123800,64,Greed,2024-01-13
1705210200,60,Greed,2024-01-14
1705296600,52,Neutral,2024-01-15
1705383000,64,Greed,2024-01-16
1705469400,60,Greed,2024-01-17
1705555800,63,Greed,2024-01-18
1705642200,51,Neutral,2024-01-19
1705728600,52,Neutral,2024-01-20
1705815000,56,Greed,2024-01-21
1705901400,55,Greed,2024-01-22
1705987800,50,Neutral,2024-01-23
1706074200,48,Neutral,2024-01-24
1706160600,52,Neutral,2024-01-25
1706247000,49,Neutral,2024-01-26
1706333400,55,Greed,2024-01-27
1706419800,54,Neutral,2024-01-28
1706506200,55,Greed,2024-01-29
1706592600,61,Greed,2024-01-30
1706679000,60,Greed,2024-01-31
1706765400,63,Greed,2024-02-01
1706851800,63,Greed,2024-02-02
1706938200,60,Greed,2024-02-03
1707024600,60,Greed,2024-02-04
1707111000,60,Greed,2024-02-05
1707197400,64,Greed,2024-02-06
1707283800,62,Greed,2024-02-07
1707370200,66,Greed,2024-02-08
1707456600,72,Greed,2024-02-09
1707543000,74,Greed,2024-02-10
1707629400,71,Greed,2024-02-11
1707715800,70,Greed,2024-02-12
1707802200,79,Extreme Greed,2024-02-13
1707888600,74,Greed,2024-02-14
1707975000,72,Greed,2024-02-15
1708061400,72,Greed,2024-02-16
1708147800,76,Extreme Greed,2024-02-17
1708234200,72,Greed,2024-02-18
1708320600,75,Extreme Greed,2024-02-19
1708407000,72,Greed,2024-02-20
1708493400,78,Extreme Greed,2024-02-21
1708579800,74,Greed,2024-02-22
1708666200,76,Extreme Greed,2024-02-23
1708752600,72,Greed,2024-02-24
1708839000,74,Greed,2024-02-25
1708925400,72,Greed,2024-02-26
1709011800,79,Extreme Greed,2024-02-27
1709098200,82,Extreme Greed,2024-02-28
1709184600,80,Extreme Greed,2024-02-29
1709271000,80,Extreme Greed,2024-03-01
1709357400,80,Extreme Greed,2024-03-02
1709443800,83,Extreme Greed,2024-03-03
1709530200,82,Extreme Greed,2024-03-04
1709616600,90,Extreme Greed,2024-03-05
1709703000,75,Extreme Greed,2024-03-06
1709789400,82,Extreme Greed,2024-03-07
1709875800,81,Extreme Greed,2024-03-08
1709962200,84,Extreme Greed,2024-03-09
1710048600,79,Extreme Greed,2024-03-10
1710135000,82,Extreme Greed,2024-03-11
1710221400,81,Extreme Greed,2024-03-12
1710307800,81,Extreme Greed,2024-03-13
1710394200,88,Extreme Greed,2024-03-14
1710480600,83,Extreme Greed,2024-03-15
1710567000,81,Extreme Greed,2024-03-16
1710653400,79,Extreme Greed,2024-03-17
1710739800,77,Extreme Greed,2024-03-18
1710826200,79,Extreme Greed,2024-03-19
1710912600,74,Greed,2024-03-20
1710999000,78,Extreme Greed,2024-03-21
1711085400,75,Extreme Greed,2024-03-22
1711171800,73,Greed,2024-03-23
1711258200,74,Greed,2024-03-24
1711344600,75,Extreme Greed,2024-03-25
1711431000,81,Extreme Greed,2024-03-26
1711517400,83,Extreme Greed,2024-03-27
1711603800,80,Extreme Greed,2024-03-28
1711690200,79,Extreme Greed,2024-03-29
1711776600,75,Extreme Greed,2024-03-30
1711863000,75,Extreme Greed,2024-03-31
1711949400,79,Extreme Greed,2024-04-01
1712035800,79,Extreme Greed,2024-04-02
1712122200,71,Greed,2024-04-03
1712208600,70,Greed,2024-04-04
1712295000,79,Extreme Greed,2024-04-05
1712381400,75,Extreme Greed,2024-04-06
1712467800,78,Extreme Greed,2024-04-07
1712554200,76,Extreme Greed,2024-04-08
1712640600,80,Extreme Greed,2024-04-09
1712727000,78,Extreme Greed,2024-04-10
1712813400,76,Extreme Greed,2024-04-11
1712899800,79,Extreme Greed,2024-04-12
1712986200,72,Greed,2024-04-13
1713072600,72,Greed,2024-04-14
1713159000,74,Greed,2024-04-15
1713245400,65,Greed,2024-04-16
1713331800,67,Greed,2024-04-17
1713418200,57,Greed,2024-04-18
1713504600,66,Greed,2024-04-19
1713591000,66,Greed,2024-04-20
1713677400,72,Greed,2024-04-21
1713763800,73,Greed,2024-04-22
1713850200,71,Greed,2024-04-23
1713936600,72,Greed,2024-04-24
1714023000,72,Greed,2024-04-25
1714109400,70,Greed,2024-04-26
1714195800,67,Greed,2024-04-27
1714282200,65,Greed,2024-04-28
1714368600,67,Greed,2024-04-29
1714455000,67,Greed,2024-04-30
1714541400,54,Neutral,2024-05-01
1714627800,43,Fear,2024-05-02
1714714200,48,Neutral,2024-05-03
1714800600,67,Greed,2024-05-04
1714887000,69,Greed,2024-05-05
1714973400,71,Greed,2024-05-06
1715059800,68,Greed,2024-05-07
1715146200,64,Greed,2024-05-08
1715232600,55,Greed,2024-05-09
1715319000,66,Greed,2024-05-10
1715405400,53,Neutral,2024-05-11
1715491800,56,Greed,2024-05-12
1715578200,57,Greed,2024-05-13
1715664600,66,Greed,2024-05-14
1715751000,64,Greed,2024-05-15
1715837400,70,Greed,2024-05-16
1715923800,74,Greed,2024-05-17
1716010200,73,Greed,2024-05-18
1716096600,72,Greed,2024-05-19
1716183000,70,Greed,2024-05-20
1716269400,76,Extreme Greed,2024-05-21
1716355800,76,Extreme Greed,2024-05-22
1716442200,76,Extreme Greed,2024-05-23
1716528600,74,Greed,2024-05-24
1716615000,76,Extreme Greed,2024-05-25
1716701400,75,Extreme Greed,2024-05-26
1716787800,74,Greed,2024-05-27
1716874200,72,Greed,2024-05-28
1716960600,72,Greed,2024-05-29
1717047000,73,Greed,2024-05-30
1717133400,73,Greed,2024-05-31
1717219800,72,Greed,2024-06-01
1717306200,73,Greed,2024-06-02
1717392600,73,Greed,2024-06-03
1717479000,73,Greed,2024-06-04
1717565400,75,Extreme Greed,2024-06-05
1717651800,78,Extreme Greed,2024-06-06
1717738200,77,Extreme Greed,2024-06-07
1717824600,72,Greed,2024-06-08
1717911000,75,Extreme Greed,2024-06-09
1717997400,72,Greed,2024-06-10
1718083800,74,Greed,2024-06-11
1718170200,72,Greed,2024-06-12
1718256600,70,Greed,2024-06-13
1718343000,74,Greed,2024-06-14
1718429400,74,Greed,2024-06-15
1718515800,71,Greed,2024-06-16
1718602200,71,Greed,2024-06-17
1718688600,74,Greed,2024-06-18
1718775000,64,Greed,2024-06-19
1718861400,60,Greed,2024-06-20
1718947800,63,Greed,2024-06-21
1719034200,53,Neutral,2024-06-22
1719120600,55,Greed,2024-06-23
1719207000,51,Neutral,2024-06-24
1719293400,30,Fear,2024-06-25
1719379800,46,Neutral,2024-06-26
1719466200,40,Fear,2024-06-27
1719552600,47,Neutral,2024-06-28
1719639000,30,Fear,2024-06-29
1719725400,47,Neutral,2024-06-30
1719811800,53,Neutral,2024-07-01
1719898200,51,Neutral,2024-07-02
1719984600,50,Neutral,2024-07-03
1720071000,44,Fear,2024-07-04
1720157400,29,Fear,2024-07-05
1720243800,26,Fear,2024-07-06
1720330200,29,Fear,2024-07-07
1720416600,28,Fear,2024-07-08
1720503000,27,Fear,2024-07-09
1720589400,28,Fear,2024-07-10
1720675800,29,Fear,2024-07-11
1720762200,25,Fear,2024-07-12
1720848600,25,Fear,2024-07-13
1720935000,33,Fear,2024-07-14
1721021400,52,Neutral,2024-07-15
1721107800,65,Greed,2024-07-16
1721194200,69,Greed,2024-07-17
1721280600,61,Greed,2024-07-18
1721367000,60,Greed,2024-07-19
1721453400,74,Greed,2024-07-20
1721539800,74,Greed,2024-07-21
1721626200,70,Greed,2024-07-22
1721712600,71,Greed,2024-07-23
1721799000,69,Greed,2024-07-24
1721885400,68,Greed,2024-07-25
1721971800,68,Greed,2024-07-26
1722058200,72,Greed,2024-07-27
1722144600,71,Greed,2024-07-28
1722231000,74,Greed,2024-07-29
1722317400,67,Greed,2024-07-30
1722403800,61,Greed,2024-07-31
1722490200,52,Neutral,2024-08-01
1722576600,57,Greed,2024-08-02
1722663000,37,Fear,2024-08-03
1722749400,34,Fear,2024-08-04
1722835800,26,Fear,2024-08-05
1722922200,17,Extreme Fear,2024-08-06
1723008600,29,Fear,2024-08-07
1723095000,20,Extreme Fear,2024-08-08
1723181400,48,Neutral,2024-08-09
1723267800,40,Fear,2024-08-10
1723354200,39,Fear,2024-08-11
1723440600,25,Fear,2024-08-12
1723527000,31,Fear,2024-08-13
1723613400,30,Fear,2024-08-14
1723699800,29,Fear,2024-08-15
1723786200,27,Fear,2024-08-16
1723872600,25,Fear,2024-08-17
1723959000,31,Fear,2024-08-18
1724045400,28,Fear,2024-08-19
1724131800,30,Fear,2024-08-20
1724218200,26,Fear,2024-08-21
1724304600,39,Fear,2024-08-22
1724391000,34,Fear,2024-08-23
1724477400,56,Greed,2024-08-24
1724563800,54,Neutral,2024-08-25
1724650200,55,Greed,2024-08-26
1724736600,48,Neutral,2024-08-27
1724823000,30,Fear,2024-08-28
1724909400,29,Fear,2024-08-29
1724995800,34,Fear,2024-08-30
1725082200,29,Fear,2024-08-31
1725168600,26,Fear,2024-09-01
1725255000,26,Fear,2024-09-02
1725341400,26,Fear,2024-09-03
1725427800,27,Fear,2024-09-04
1725514200,29,Fear,2024-09-05
1725600600,22,Extreme Fear,2024-09-06
1725687000,23,Extreme Fear,2024-09-07
1725773400,29,Fear,2024-09-08
1725859800,26,Fear,2024-09-09
1725946200,33,Fear,2024-09-10
1726032600,37,Fear,2024-09-11
1726119000,31,Fear,2024-09-12
1726205400,32,Fear,2024-09-13
1726291800,50,Neutral,2024-09-14
1726378200,51,Neutral,2024-09-15
1726464600,39,Fear,2024-09-16
1726551000,33,Fear,2024-09-17
1726637400,45,Neutral,2024-09-18
1726723800,49,Neutral,2024-09-19
1726810200,54,Neutral,2024-09-20
1726896600,54,Neutral,2024-09-21
1726983000,52,Neutral,2024-09-22
1727069400,50,Neutral,2024-09-23
1727155800,54,Neutral,2024-09-24
1727242200,59,Greed,2024-09-25
1727328600,50,Neutral,2024-09-26
1727415000,61,Greed,2024-09-27
1727501400,64,Greed,2024-09-28
1727587800,63,Greed,2024-09-29
1727674200,61,Greed,2024-09-30
1727760600,50,Neutral,2024-10-01
1727847000,42,Fear,2024-10-02
1727933400,37,Fear,2024-10-03
1728019800,41,Fear,2024-10-04
1728106200,49,Neutral,2024-10-05
1728192600,50,Neutral,2024-10-06
1728279000,50,Neutral,2024-10-07
1728365400,49,Neutral,2024-10-08
1728451800,49,Neutral,2024-10-09
1728538200,39,Fear,2024-10-10
1728624600,32,Fear,2024-10-11
1728711000,49,Neutral,2024-10-12
1728797400,50,Neutral,2024-10-13
1728883800,48,Neutral,2024-10-14
1728970200,65,Greed,2024-10-15
1729056600,73,Greed,2024-10-16
1729143000,71,Greed,2024-10-17
1729229400,73,Greed,2024-10-18
1729315800,72,Greed,2024-10-19
1729402200,73,Greed,2024-10-20
1729488600,72,Greed,2024-10-21
1729575000,70,Greed,2024-10-22
1729661400,71,Greed,2024-10-23
1729747800,69,Greed,2024-10-24
1729834200,72,Greed,2024-10-25
1730007000,74,Greed,2024-10-27
1730093400,72,Greed,2024-10-28
1730179800,72,Greed,2024-10-29
1730266200,77,Extreme Greed,2024-10-30
1730352600,77,Extreme Greed,2024-10-31
1730439000,75,Extreme Greed,2024-11-01
1730525400,72,Greed,2024-11-02
1730611800,74,Greed,2024-11-03
1730698200,70,Greed,2024-11-04
1730784600,70,Greed,2024-11-05
1730871000,70,Greed,2024-11-06
1730957400,77,Extreme Greed,2024-11-07
1731043800,75,Extreme Greed,2024-11-08
1731130200,75,Extreme Greed,2024-11-09
1731216600,78,Extreme Greed,2024-11-10
1731303000,76,Extreme Greed,2024-11-11
1731389400,80,Extreme Greed,2024-11-12
1731475800,84,Extreme Greed,2024-11-13
1731562200,88,Extreme Greed,2024-11-14
1731648600,80,Extreme Greed,2024-11-15
1731735000,86,Extreme Greed,2024-11-16
1731821400,90,Extreme Greed,2024-11-17
1731907800,83,Extreme Greed,2024-11-18
1731994200,90,Extreme Greed,2024-11-19
1732080600,83,Extreme Greed,2024-11-20
1732167000,82,Extreme Greed,2024-11-21
1732253400,94,Extreme Greed,2024-11-22
1732339800,93,Extreme Greed,2024-11-23
1732426200,80,Extreme Greed,2024-11-24
1732512600,82,Extreme Greed,2024-11-25
1732599000,79,Extreme Greed,2024-11-26
1732685400,75,Extreme Greed,2024-11-27
1732771800,77,Extreme Greed,2024-11-28
1732858200,78,Extreme Greed,2024-11-29
1732944600,84,Extreme Greed,2024-11-30
1733031000,81,Extreme Greed,2024-12-01
1733117400,80,Extreme Greed,2024-12-02
1733203800,76,Extreme Greed,2024-12-03
1733290200,78,Extreme Greed,2024-12-04
1733376600,84,Extreme Greed,2024-12-05
1733463000,72,Greed,2024-12-06
1733549400,75,Extreme Greed,2024-12-07
1733635800,79,Extreme Greed,2024-12-08
1733722200,78,Extreme Greed,2024-12-09
1733808600,78,Extreme Greed,2024-12-10
1733895000,74,Greed,2024-12-11
1733981400,83,Extreme Greed,2024-12-12
1734067800,76,Extreme Greed,2024-12-13
1734154200,83,Extreme Greed,2024-12-14
1734240600,80,Extreme Greed,2024-12-15
1734327000,83,Extreme Greed,2024-12-16
1734413400,87,Extreme Greed,2024-12-17
1734499800,81,Extreme Greed,2024-12-18
1734586200,75,Extreme Greed,2024-12-19
1734672600,74,Greed,2024-12-20
1734759000,73,Greed,2024-12-21
1734845400,73,Greed,2024-12-22
1734931800,70,Greed,2024-12-23
1735018200,73,Greed,2024-12-24
1735104600,73,Greed,2024-12-25
1735191000,79,Extreme Greed,2024-12-26
1735277400,74,Greed,2024-12-27
1735363800,72,Greed,2024-12-28
1735450200,73,Greed,2024-12-29
1735536600,65,Greed,2024-12-30
1735623000,64,Greed,2024-12-31
1735709400,66,Greed,2025-01-01
1735795800,70,Greed,2025-01-02
1735882200,74,Greed,2025-01-03
1735968600,73,Greed,2025-01-04
1736055000,72,Greed,2025-01-05
1736141400,76,Extreme Greed,2025-01-06
1736227800,78,Extreme Greed,2025-01-07
1736314200,70,Greed,2025-01-08
1736400600,69,Greed,2025-01-09
1736487000,50,Neutral,2025-01-10
1736573400,69,Greed,2025-01-11
1736659800,62,Greed,2025-01-12
1736746200,61,Greed,2025-01-13
1736832600,63,Greed,2025-01-14
1736919000,70,Greed,2025-01-15
1737005400,75,Extreme Greed,2025-01-16
1737091800,75,Extreme Greed,2025-01-17
1737178200,77,Extreme Greed,2025-01-18
1737264600,77,Extreme Greed,2025-01-19
1737351000,76,Extreme Greed,2025-01-20
1737437400,76,Extreme Greed,2025-01-21
1737523800,84,Extreme Greed,2025-01-22
1737610200,75,Extreme Greed,2025-01-23
1737696600,75,Extreme Greed,2025-01-24
1737783000,75,Extreme Greed,2025-01-25
1737869400,73,Greed,2025-01-26
1737955800,71,Greed,2025-01-27
1738042200,72,Greed,2025-01-28
1738128600,72,Greed,2025-01-29
1738215000,70,Greed,2025-01-30
1738301400,76,Extreme Greed,2025-01-31
1738387800,68,Greed,2025-02-01
1738474200,60,Greed,2025-02-02
1738560600,44,Fear,2025-02-03
1738647000,72,Greed,2025-02-04
1738733400,54,Neutral,2025-02-05
1738819800,49,Neutral,2025-02-06
1738906200,44,Fear,2025-02-07
1738992600,44,Fear,2025-02-08
1739079000,46,Neutral,2025-02-09
1739165400,43,Fear,2025-02-10
1739251800,47,Neutral,2025-02-11
1739338200,46,Neutral,2025-02-12
1739424600,50,Neutral,2025-02-13
1739511000,48,Neutral,2025-02-14
1739597400,50,Neutral,2025-02-15
1739683800,54,Neutral,2025-02-16
1739770200,51,Neutral,2025-02-17
1739856600,47,Neutral,2025-02-18
1739943000,44,Fear,2025-02-19
1740029400,49,Neutral,2025-02-20
1740115800,55,Greed,2025-02-21
1740202200,49,Neutral,2025-02-22
1740288600,50,Neutral,2025-02-23
1740375000,49,Neutral,2025-02-24
1740461400,25,Fear,2025-02-25
1740547800,21,Extreme Fear,2025-02-26
1740634200,10,Extreme Fear,2025-02-27
1740720600,16,Extreme Fear,2025-02-28
1740807000,20,Extreme Fear,2025-03-01
1740893400,26,Fear,2025-03-02
1740979800,33,Fear,2025-03-03
1741066200,15,Extreme Fear,2025-03-04
1741152600,20,Extreme Fear,2025-03-05
1741239000,25,Fear,2025-03-06
1741325400,34,Fear,2025-03-07
1741411800,28,Fear,2025-03-08
1741498200,27,Fear,2025-03-09
1741584600,20,Extreme Fear,2025-03-10
1741671000,24,Extreme Fear,2025-03-11
1741757400,34,Fear,2025-03-12
1741843800,45,Neutral,2025-03-13
1741930200,27,Fear,2025-03-14
1742016600,46,Neutral,2025-03-15
1742103000,30,Fear,2025-03-16
1742189400,32,Fear,2025-03-17
1742275800,34,Fear,2025-03-18
1742362200,32,Fear,2025-03-19
1742448600,49,Neutral,2025-03-20
1742535000,31,Fear,2025-03-21
1742621400,32,Fear,2025-03-22
1742707800,30,Fear,2025-03-23
1742794200,45,Neutral,2025-03-24
1742880600,46,Neutral,2025-03-25
1742967000,47,Neutral,2025-03-26
1743053400,40,Fear,2025-03-27
1743139800,44,Fear,2025-03-28
1743226200,26,Fear,2025-03-29
1743312600,32,Fear,2025-03-30
1743399000,34,Fear,2025-03-31
1743485400,34,Fear,2025-04-01
1743571800,44,Fear,2025-04-02
1743658200,25,Fear,2025-04-03
1743744600,28,Fear,2025-04-04
1743831000,30,Fear,2025-04-05
1743917400,34,Fear,2025-04-06
1744003800,23,Extreme Fear,2025-04-07
1744090200,24,Extreme Fear,2025-04-08
1744176600,18,Extreme Fear,2025-04-09
1744263000,39,Fear,2025-04-10
1744349400,25,Fear,2025-04-11
1744435800,43,Fear,2025-04-12
1744522200,45,Neutral,2025-04-13
1744608600,31,Fear,2025-04-14
1744695000,38,Fear,2025-04-15
1744781400,29,Fear,2025-04-16
1744867800,30,Fear,2025-04-17
1744954200,33,Fear,2025-04-18
1745040600,32,Fear,2025-04-19
1745127000,37,Fear,2025-04-20
1745213400,39,Fear,2025-04-21
1745299800,47,Neutral,2025-04-22
1745386200,72,Greed,2025-04-23
1745472600,63,Greed,2025-04-24
1745559000,60,Greed,2025-04-25
1745645400,65,Greed,2025-04-26
1745731800,61,Greed,2025-04-27
1745818200,54,Neutral,2025-04-28
1745904600,60,Greed,2025-04-29
1745991000,56,Greed,2025-04-30
1746077400,53,Neutral,2025-05-01
1746163800,67,Greed,2025-05-02
